cell_id,CD86,CD274,CD270,CD155,CD112,CD47,CD48,CD40,CD154,CD52,CD3,CD8,CD56,CD19,CD33,CD11c,HLA-A-B-C,CD45RA,CD123,CD7,CD105,CD49f,CD194,CD4,CD44,CD14,CD16,CD25,CD45RO,CD279,TIGIT,Mouse-IgG1,Mouse-IgG2a,Mouse-IgG2b,Rat-IgG2b,CD20,CD335,CD31,Podoplanin,CD146,IgM,CD5,CD195,CD32,CD196,CD185,CD103,CD69,CD62L,CD161,CD152,CD223,KLRG1,CD27,CD107a,CD95,CD134,HLA-DR,CD1c,CD11b,CD64,CD141,CD1d,CD314,CD35,CD57,CD272,CD278,CD58,CD39,CX3CR1,CD24,CD21,CD11a,CD79b,CD244,CD169,integrinB7,CD268,CD42b,CD54,CD62P,CD119,TCR,Rat-IgG1,Rat-IgG2a,CD192,CD122,FceRIa,CD41,CD137,CD163,CD83,CD124,CD13,CD2,CD226,CD29,CD303,CD49b,CD81,IgD,CD18,CD28,CD38,CD127,CD45,CD22,CD71,CD26,CD115,CD63,CD304,CD36,CD172a,CD72,CD158,CD93,CD49a,CD49d,CD73,CD9,TCRVa7.2,TCRVd2,LOX-1,CD158b,CD158e1,CD142,CD319,CD352,CD94,CD162,CD85j,CD23,CD328,HLA-E,CD82,CD101,CD88,CD224
f2479eb2c99f,-0.05862212,0.3320006,-0.43853128,7.8582625,5.464842,13.857883,11.18364,-0.03506276,-1.117322,-0.63409686,0.13216504,1.6159909,0.5980609,-0.20939314,8.028998,5.603198,7.1224313,4.890994,3.2992306,0.0023201704,-0.663628,0.8551028,-0.13766009,-0.2567556,13.992797,0.3884399,-0.14951798,0.9083919,-0.09502214,-1.2128685,0.23031467,0.1949318,0.027134836,0.14929011,1.066546,-0.21045828,-0.25725025,13.137586,-0.21742481,0.7402661,-0.66281104,-0.3825872,-0.8325398,1.206334,-0.62190986,-0.9132135,-0.13086945,0.26723978,12.304329,-0.8438055,-1.3404778,0.30828094,0.5868893,-0.054384857,1.6079102,-0.6772719,0.70679784,4.517766,-0.116598606,-0.14837676,-0.17138204,-0.76689005,0.23400041,-1.2112162,-0.03490919,1.3367412,0.46201095,-0.9744262,3.663683,-0.38374624,-1.0469877,-1.3975928,0.9099746,5.017965,-1.1392443,9.660921,1.1072514,1.5251842,-0.12681043,-0.28159368,1.6396716,0.66034746,0.7412348,0.34015366,-0.33241564,0.4847315,-1.0917637,-0.6829688,-0.64818466,1.767061,-0.34265655,-0.8772697,-1.8989913,-0.5454977,3.7810328,0.14728226,0.12213501,9.709571,-0.6786367,7.4296417,4.664649,-0.08916083,2.609795,-0.6355069,3.8011217,-0.26464778,6.5421505,1.6638641,12.844988,0.008231103,0.14482054,3.467964,-0.16268247,0.78878415,-0.23582232,3.530048,-0.28908306,-0.37517348,1.0503919,12.602717,-0.5373208,3.4839349,-0.21863258,-0.0867413,-0.34161192,0.040133297,0.22521165,-0.22914517,-0.8427201,-0.20964533,-0.67692107,8.580154,0.12271923,-1.772898,0.025290698,-0.72497874,4.6077714,1.1697814,1.8646698,1.0206945
87229342150a,-0.1425659,-0.1512484,1.275145,6.8058186,7.9962325,9.084928,-0.10443747,1.0024718,-0.11203721,1.8793433,0.04468912,-0.047973007,0.08181867,0.51822937,2.0443807,0.108948246,7.0056787,2.5416102,4.795916,-0.0600681,0.5459093,4.3817444,-0.21291968,0.34267712,13.039902,1.6342514,-0.2312246,0.81064844,-0.8756083,-0.64571023,1.066573,0.08160463,0.43332446,0.5909567,-0.13643348,1.0902221,0.9188546,13.762364,0.6401347,1.5663633,0.807662,0.849604,0.6900165,1.0350727,-0.16482452,0.3066816,0.6446576,0.7733528,4.670737,-0.0111022,1.5008337,0.9323412,1.2402921,-0.1269958,1.8424962,0.27002904,0.93607414,4.4107203,-0.20549726,-0.23947564,0.9635798,0.8950827,0.80516934,0.95849335,-0.12321442,1.7503109,1.063267,0.5606248,2.1849968,0.19312991,0.6917336,-0.19868448,-0.24710491,8.593605,0.62979305,11.170676,2.2222478,2.6306453,-0.21143106,1.3106377,4.12549,-0.20960891,1.0598402,-0.2531804,0.33003965,-0.34494504,0.82515097,1.3365536,1.6694703,-0.06510013,1.4339539,1.0202322,0.81916374,0.9244696,3.0024514,0.075634524,0.5318777,9.587754,0.91286516,8.283337,3.7269828,-0.15508768,2.5238109,0.8976374,1.2441072,2.477486,7.9040127,-0.032265723,13.705439,-0.1095275,1.4873092,4.825882,1.0403242,0.5659623,-0.33099794,1.2019674,1.9562763,1.010546,-0.23552302,8.123088,0.9089464,5.1249485,1.4520701,1.3792017,0.48779395,0.44862577,0.123440295,0.11982438,0.3524717,0.71948594,0.4746543,4.5824213,1.0493968,1.1250055,-0.031847358,-0.4195768,4.4935117,-0.023311734,3.468861,4.121588
bec79ad8d168,0.6536814,0.29681948,-1.1641061,3.7796245,4.0095043,2.8860633,0.83109105,-0.6385278,-0.7359287,-0.6551591,0.14678007,-0.5371741,0.27506524,-0.058959156,10.289,-0.39407802,1.3425344,1.3188008,-0.91941816,-0.41415316,-0.80392444,3.2306314,0.72313106,-0.24268872,11.465739,1.108475,0.33465865,0.8097106,0.32856172,0.93961334,-0.21454783,1.1124506,1.1275811,-0.59268886,0.3743278,-0.12823975,2.454616,2.440068,1.2520175,1.0613524,-0.15193705,-0.3580966,0.1932343,6.414445,0.27777982,1.1480963,0.8284834,1.2902832,1.9858978,1.4898134,1.2973993,2.0677,0.6884247,-0.5390999,1.5041513,1.7897297,-0.73072314,3.2388842,-0.7100422,0.26522282,2.6560855,1.1236231,0.5710507,0.1425829,2.4928308,2.0975134,2.7932134,1.1690859,3.0430033,-0.34594417,0.7389566,0.25207466,-0.7230397,-0.677328,-0.17217268,7.9552517,0.45361757,4.4149265,-0.691696,0.7998802,0.19494626,-0.743186,1.497016,-0.84247005,-0.2177737,-0.94636524,1.0379865,0.009560183,2.6043258,1.5226306,2.3321638,0.55472445,1.0187749,1.0390682,-0.40960127,-0.33100283,0.8232591,3.9918337,1.3248703,-0.33427548,2.6823785,-0.52925587,-0.4748218,0.7635687,2.657242,-0.10728809,1.8103063,-0.52843285,18.696394,1.3344725,3.075745,3.0505354,0.41700888,7.8891373,-0.8711679,-0.6718228,3.7720327,1.1356136,-0.67054087,9.127694,1.1591227,-0.9083914,0.94283754,-0.56629825,1.4023961,1.1579108,0.63627195,-0.96472585,0.7748908,-0.17965798,0.3314696,10.870588,2.0765526,0.024019942,-0.3561349,0.62618124,5.9292603,0.4581673,7.2427645,0.27033934
3e8d5a22299d,0.42779994,-0.31402075,0.57218695,4.4379306,2.265017,4.703537,3.2406044,-0.8817817,0.3843397,0.163887,-0.08860594,-0.76911366,0.34567744,-0.33261517,-1.1905016,-0.6325723,2.1955073,-0.073118865,-0.35387856,-0.5820316,0.122151524,0.26357412,-0.84256953,-0.52022177,9.671733,-1.2428905,-0.91481256,-0.6091312,0.3637091,-1.5536294,-0.25604016,0.8075024,-0.024631947,0.6404169,0.09529787,-0.061716884,-0.40156323,8.910448,-0.020971924,-1.0955164,0.5323233,-1.3258823,-1.0674831,0.5266385,0.03183058,-1.8966267,-1.161742,-0.6437702,3.5931838,1.7561855,0.11879301,-0.2522351,-1.1460985,-0.7344862,0.50299716,-0.19143602,-0.26586378,2.3300183,-0.9492565,0.020087987,-0.88001657,0.341059,-0.8082869,-0.57555217,1.3042046,-0.7894387,0.1523425,-1.1060629,1.4176742,-0.6015294,-0.33999208,0.039206713,-0.9486894,0.4168101,-0.4292845,6.960365,0.19014078,0.48028475,-0.9193988,0.5577203,2.7731493,-0.22022273,-0.2775493,-0.6323596,0.8527874,-0.5078012,-0.56157386,-0.2646144,0.2699849,-0.35548207,-1.3845057,-0.377918,-1.0708687,0.2661177,1.6539328,-0.52379733,0.07996991,4.906462,-0.26184142,6.7808857,2.7490735,-0.7066562,-0.70619416,-0.48197562,0.24576473,-1.1722162,9.625988,-0.7636751,6.797867,0.009504497,0.67396915,3.8985515,-1.1913489,-1.2982485,-0.2729813,2.5291207,-0.15154734,0.8872665,0.3324756,4.413835,-1.5207927,1.4399774,-0.13874754,-0.7596054,-0.81662714,-1.5450008,-0.1600551,-0.80207443,0.4864842,0.16241252,-0.56091255,-0.5210626,-0.3965069,-0.002979666,2.3802836,-0.24955943,4.532596,-0.52544385,-0.3483311,-0.44282544
fa035a84c643,-0.94963527,0.7371079,1.3400309,3.6537123,3.6907392,1.5785987,-1.1242973,-0.4071101,0.73478574,-1.0293782,-1.4519899,2.14147,-0.52038854,-0.45953748,9.60679,-0.7431865,2.0497963,-0.18511981,0.98428905,-0.65989405,0.63644195,3.037,-0.9364958,-1.351514,7.854435,-0.59487355,-1.0167849,-0.1290963,0.7668791,0.6192524,-0.62869495,0.15164262,0.2770614,-0.4776789,1.8926415,0.12758029,1.1966723,5.5828743,-0.16144541,-1.2065672,0.42569113,-0.118670374,-0.15154076,0.31289935,-0.5428667,1.4793212,-0.41351342,0.90717095,4.0362782,-0.98862493,0.59430903,0.6053351,2.2304602,2.1512067,1.6470839,1.0738894,0.24927062,5.620919,0.103847146,-1.1153369,1.3413876,-0.29969534,0.82512075,1.3240069,-0.97221655,0.24620146,0.6697185,0.16348779,2.166682,0.45752257,-0.2522395,-0.16628993,1.9009535,1.5526097,-0.04403609,9.815231,1.2808514,0.3410563,0.18383935,-1.2368187,2.6891718,-1.1134974,0.5773908,1.1975422,0.094926536,-0.6400519,-0.6961969,0.356934,0.76235604,1.0912931,0.09838611,0.4092185,0.65455717,1.0393236,1.254008,2.9022193,0.3848374,5.5978136,-0.101180494,2.4872146,2.2957308,-0.7889348,1.6971223,-0.6132167,4.791764,0.24521679,4.02763,0.73592633,18.475277,3.4559288,1.7549746,3.7602196,0.7113324,0.44234526,-1.2460548,0.17453468,3.633671,0.12320745,0.23681629,5.4424896,0.33760685,4.1003313,-0.25072655,2.0924027,-0.08463749,-0.59690875,-0.8550308,-0.93959606,-0.31012693,-0.5823671,0.32007515,6.1989512,2.322812,-0.58030206,2.3089736,-0.07654655,7.746246,0.9260069,7.338229,1.5199857
e3c2ca1485a8,0.20843741,0.66999197,0.5126318,2.4541829,3.7451286,3.2836244,1.8766757,0.8400296,0.15016675,0.28130788,-0.24518836,0.3124441,2.3103309,0.94347084,2.7685933,0.47955102,4.1868763,1.3670356,0.9012198,0.20080274,1.4585371,0.9333846,0.101771474,0.071371555,11.179288,-0.08046961,0.11042416,0.6173321,0.41242197,-0.40292203,0.29005826,-0.10612726,0.9003005,-0.10264003,0.2971586,2.0824046,0.9857843,7.929511,0.81083214,0.020994842,0.17423368,-0.06218493,-0.5540682,1.7511859,1.1787169,0.7457046,1.1048678,-0.08424914,2.63636,0.4140331,0.5544491,0.22108275,0.0740059,0.17662036,0.7642499,0.48790073,-0.12724268,4.2940207,0.16622436,0.14144605,0.06931484,-0.04675722,0.58802676,0.5649055,0.24602586,1.6636038,0.030534685,1.3542781,1.5266505,2.290285,0.30501825,0.13801259,0.103538275,4.290623,1.029326,9.411594,-0.015809655,0.91384107,1.3512496,0.004711807,0.8581984,0.18350208,0.8543325,0.18097651,-0.025338471,0.09814906,-0.39084888,0.5951027,0.7047055,0.3927943,0.72894585,-0.029349208,-0.18117332,1.8874942,0.9868325,0.3752231,0.47624418,5.966925,0.74912596,2.3829083,4.714265,0.12057939,5.1753683,0.2941994,1.2289053,0.043619514,5.82448,0.33328363,10.679028,0.38286948,0.5469034,2.334395,0.6603875,1.4976717,0.06697029,0.38152584,1.3829064,-0.08155286,0.084974766,7.098171,-0.20327193,0.88850856,0.987097,3.08347,-0.015390754,0.38610107,0.548988,1.0029644,-0.028618634,0.11561912,1.0914804,10.711021,-0.11026096,-0.4041885,0.20707029,1.0766162,1.4830723,0.8121594,1.5730051,1.76065
1110c446285e,-0.8652817,-0.014888763,0.7425549,6.718639,4.0998797,4.0021434,-1.0177032,-0.90376234,0.60956347,-0.37414527,0.44074693,-0.7900719,0.65134287,-0.357343,10.793898,2.1717124,3.1879551,-0.791371,0.38381648,4.366975,1.5243458,3.5776877,-0.8608688,0.686125,10.641981,0.19536072,0.09493026,-1.2923381,-0.27428508,0.72830206,0.5599184,-0.29009563,-0.05178657,-0.36598694,1.0736514,0.5233924,1.3077772,7.892435,1.714418,-0.11479661,0.9207009,-0.017468005,1.2106677,3.5413046,-0.45101908,-0.32157776,1.2492898,-0.6674198,1.1110125,2.2199173,1.4698925,-0.27651834,-0.34750837,-0.7521415,0.47431397,0.25578654,0.92232287,2.6221647,0.19317973,-0.0020626485,-0.8984126,1.3735334,1.5263458,0.5501963,2.2337418,-0.20821232,0.12586862,0.27319646,2.2893007,-1.296483,0.59843874,0.4789985,0.10414249,-1.0097593,1.1019071,6.189438,-0.51830274,1.6701792,0.268873,-1.1463861,0.9930663,-1.0190245,0.32046998,-0.6576058,0.82931817,0.12712684,1.4083296,1.9644886,2.683873,3.543223,1.4106133,0.7786765,0.5827791,0.7172819,0.07860446,-0.5412184,0.9098351,6.637194,-0.9355861,2.5835462,3.591958,-0.7226862,-0.7271013,0.88584983,3.2973332,0.34258622,5.8126044,0.8237756,19.823875,0.98896706,3.8891735,5.0613813,-0.7443826,27.473223,0.48378336,0.28192008,2.671847,0.86482567,0.31383866,9.904089,0.0049441755,1.4140649,-0.16056398,-0.77707285,0.018402874,0.83884645,-0.18480068,-0.40648097,1.3134854,0.6819469,1.3658999,11.145964,1.7442293,0.7039155,-0.5237788,0.31608516,6.7003684,-0.19052905,6.4932685,2.1875923
a91d20f23794,0.7394296,0.709326,0.9756912,3.542047,2.6865468,3.0123103,0.9394475,-0.5461847,0.7924285,0.5165839,0.23613638,1.1286427,0.7368524,-0.7843956,7.049734,-0.30354178,1.4617971,3.1206248,1.4804548,-0.3504238,0.7955637,1.2429179,3.1893198,0.50406444,8.450401,0.5617974,-0.6114881,0.90955514,-0.06587406,0.58576626,0.13428846,0.7137896,-0.6043001,-0.47915018,1.483819,-0.025962505,0.008894607,2.6138227,-0.5058341,-0.7651877,-0.064660035,0.3808947,-0.20856203,0.23802122,-0.59020823,-0.18196183,-0.75315577,0.32068548,0.6362138,0.6592957,-0.20465331,-0.66131103,0.78775156,-0.4649281,0.9409294,1.8887237,1.0571055,2.3920293,-0.6192326,0.35827994,0.61146975,0.53672373,0.6847225,0.98256266,-0.53418803,-1.0720514,-0.9314593,1.2806084,1.3498235,0.92867315,0.40944362,0.20905688,0.4358424,6.3374033,-0.074568935,12.820295,-0.880932,-0.07182605,1.7071807,1.6303363,2.1750355,0.12879123,-0.10669965,-0.73640776,1.2111133,-0.83811975,-1.3439121,0.8623525,0.38313046,0.6223551,-0.9715688,-0.1558901,1.0075192,0.9184744,2.771305,-0.25781494,-1.0779334,6.202072,-1.7066305,3.7801158,2.9511313,-0.46191192,-0.38698912,-0.6349212,3.7693362,0.72586113,4.0566735,2.63821,11.069188,-0.65757746,1.594908,4.3100305,-0.783637,3.39054,0.080345124,0.70462143,0.8656673,-0.124353096,-0.592245,7.3624077,-0.05299004,1.2552181,-0.7259365,-0.49291575,-0.4359622,0.8588668,-0.35020489,0.42045072,0.56400657,0.24366403,0.43090993,9.133413,0.023976274,0.99112505,-0.2977686,0.7341432,4.141126,-0.5194329,1.4524869,0.3851597
755f28c0c23b,1.120281,0.21332797,-0.55994356,4.438822,6.237583,5.7230744,-0.11685145,-0.13604212,-0.7524754,0.9476248,1.6934341,-0.058060378,1.5462047,-0.32299298,3.654456,0.098575786,4.6456656,0.9812846,6.93091,-0.06736937,-0.51972616,3.6061525,-0.22172725,0.33060682,14.255025,-0.47867504,0.788823,1.3530153,-0.00095814466,-0.86938876,0.11286694,-0.59325707,1.748347,0.025132895,0.9507153,0.06744927,-0.88926274,13.742458,-1.1357956,1.55595,0.3229817,0.8378179,-0.9303144,1.9394308,-0.1755212,0.2943942,0.6317773,2.7568908,4.663014,0.76700294,-0.6109922,-0.6483821,0.47827315,-0.13549343,0.6944263,0.43732196,-1.033811,4.9154115,-0.21590102,1.7043602,-0.25589347,0.0261994,0.99584174,-1.0016195,-0.13354874,0.05811113,-0.4374761,0.547848,1.6208793,-0.48984453,0.3752476,0.27421725,-0.25691873,1.3514819,0.35893893,10.906209,0.3132417,-0.11109644,-0.22133416,0.4972791,2.4803197,-0.22061133,0.619735,-0.8015227,-0.44023395,-0.3573464,0.06292465,0.1571313,-0.29444173,-0.07791573,0.57204825,-0.2683324,-0.08051813,0.03109768,2.990698,0.06724961,-0.0021967888,7.498669,-0.40238014,6.231844,4.4255934,-0.16280305,4.80577,0.3855139,2.1493647,-0.37288398,5.846375,-0.04249671,8.885358,-0.12330872,0.3381497,3.6666381,0.18830942,0.5398855,2.0095055,2.346399,4.4517727,0.29437685,-0.24449313,6.395608,0.42339435,4.2873287,0.6014214,-0.16698676,0.029259205,0.4358992,1.2019658,-0.8551856,0.7078001,0.38863575,0.00838083,6.943157,-0.0038018823,1.0350211,-0.03853421,0.2963518,5.4751644,0.7147771,1.9260845,0.48443556
92a8207d0e3e,2.177077,-0.29664648,0.6806773,5.8509493,5.602269,12.572804,15.164905,0.33831057,-0.262482,0.31378746,-0.07502937,-0.16593863,-0.062390685,-0.4502741,1.8073441,2.813484,7.806537,4.9488745,7.8794317,2.4496155,-0.40254104,3.1064253,-0.31591904,0.8429196,11.511944,-0.5946188,-0.34304726,0.676878,-0.7640195,0.94230056,-0.5886152,0.53049874,-0.23738691,-0.71951914,-0.2783495,0.30299044,0.37214798,21.944403,0.48609158,-0.47284818,0.21604799,1.8387256,-1.0398644,-0.21188045,-0.8384024,-0.44829664,1.3025074,2.1876197,15.176897,0.25995842,0.15433837,-0.33319566,0.35657582,1.329524,0.95161283,1.1024325,-0.28346622,5.912383,0.83688897,-0.36415246,-0.35058302,-0.42109478,-0.28586945,-0.28777742,0.88833946,-0.07047585,2.1723435,0.049066737,2.7427244,-0.6087207,0.24307202,-0.45147303,0.7113503,18.612968,0.49902466,11.495245,-0.5592389,2.097957,-0.32724178,1.187474,4.033401,-0.3382753,1.8086257,0.5445219,-0.5610373,0.89443165,-0.3557384,0.44839573,-0.00097203255,0.41082588,0.7333245,-0.19084159,-0.015894532,0.77437055,1.7918506,-0.022421733,-0.14150241,7.687696,-0.5343839,9.565851,3.2736332,-0.24531433,6.806609,-0.8845843,1.5568368,-0.49415553,8.611347,1.4567963,10.814723,1.8416494,0.7826975,2.8655043,0.050856426,0.26101115,-0.46125415,4.2623034,0.09193267,1.5331105,1.9728171,4.8857327,0.76524436,8.901001,-0.43115315,-0.25689656,1.8440269,-0.7840147,-0.015842766,0.78247476,0.91613775,0.26067755,0.34142533,10.733482,-0.1455605,-0.46002695,2.7801235,0.16407454,3.1106267,1.5267109,2.1663797,-0.5820417
347f40965136,-0.23895346,0.10377273,0.7046274,5.5915923,6.577533,6.2285867,11.742857,0.35823005,0.29711655,0.8496536,0.54280704,-0.14694566,0.37169898,1.1585654,13.961459,2.8330138,7.5244503,2.2121654,4.1804876,-0.13170475,0.24859488,1.4308871,-0.29933572,1.4556738,14.888126,2.1216397,-0.32504335,0.09639394,0.4432652,0.96621275,0.50289565,0.5554702,-0.2127786,-0.089485526,-0.2555004,-0.035800606,1.1599964,16.421463,-1.2518647,1.4641922,-0.28113383,1.319133,-0.43567345,0.83842385,-0.26977533,0.4618124,1.3267592,1.2167231,8.97928,-0.57376945,-0.24603406,0.46864015,-0.4442313,1.3455238,1.3544911,1.2634366,0.12589072,5.048311,0.8564776,2.4684796,-0.33391201,0.10594159,0.67739356,0.63744664,-0.22460997,0.558371,1.591508,-0.74321294,2.2984514,-0.58779144,1.0374672,0.5026435,-0.34339356,5.787282,-0.31154454,7.7895226,-0.53766346,1.7179948,-0.30859578,0.40447712,-0.59091884,1.1667622,1.1320366,0.11710134,0.21920888,0.9177815,1.526336,0.47084725,0.8288865,0.43495563,0.75783455,1.188929,0.19471234,0.23089698,3.1233897,-0.0066342503,-0.11697638,8.640486,0.49946612,5.8329935,2.951693,-0.23078746,-0.085547686,0.2770733,6.689435,-0.47280455,2.399965,-0.1326477,12.254911,-0.24474257,0.8105463,3.859087,-0.3986139,0.31010953,3.7724886,4.2858505,1.2943842,0.1992038,0.8857331,7.9354134,0.31511703,4.6008673,0.5088965,-0.24106713,-0.56189203,0.799572,0.5745443,1.8313198,2.1131845,-0.42927936,-0.3399424,7.820918,-0.12060258,0.5939745,-0.097455546,0.51332545,3.5769935,0.60484934,1.9892963,1.8552167
c0d1376c85de,2.4980817,1.4646323,0.8545194,5.0851154,5.7173996,7.272695,8.716237,0.0965102,1.16009,2.1126266,0.8580437,0.16367531,-0.106090605,-0.061376035,9.490349,0.3265779,5.805336,2.7619677,2.840597,0.093123496,-0.046159327,4.247363,-0.02812308,-0.10664147,13.334912,0.5232727,1.9389714,-0.21080917,0.61784214,0.51802236,-0.85182464,-0.30172473,0.18967885,-0.29447883,0.11818546,1.3360746,0.3679033,13.385156,0.61656535,0.8697736,0.026767433,0.4607793,-0.12023884,0.44302976,0.5603367,1.0991491,1.7233856,1.5672325,9.528745,0.2385507,0.76792526,0.048711658,1.4790523,0.051297188,0.08533263,1.177497,1.7953961,4.39783,1.1768413,1.0059444,1.1493529,1.3069642,0.63671446,0.6073534,0.093615115,1.4862769,1.3306152,0.82870096,3.6394804,0.4263553,0.3964113,0.80447155,2.0117996,4.0950685,0.6047395,7.839729,1.8795658,-0.4215427,-0.0036488771,0.7287855,3.5013282,0.021238267,1.1191722,1.3584869,0.567046,0.6389627,0.855014,0.8380307,0.03264761,0.20378995,1.7070814,0.42457908,0.48961848,1.6982012,2.1758993,0.25156242,1.7282821,8.153528,0.2314539,6.4784517,5.1746454,0.0067926943,0.22431374,1.6186094,2.456334,-0.12361932,2.869332,0.18239638,14.299297,0.17962354,1.2659998,3.6292868,-0.52168363,1.1130916,1.5368996,3.6855836,3.6227643,1.2371664,-0.04731658,10.891325,2.012876,2.5932717,0.8322365,1.5555974,1.537895,0.7156485,1.4637712,1.5679265,-0.21360612,0.9705295,1.1230006,8.30045,-0.30575228,0.5048343,0.10845262,0.5682378,2.808051,0.62817144,3.508994,2.8766887
f059c0fa7f2f,0.9630691,-0.3626495,1.265264,3.8579977,4.4749,9.310297,3.9170015,0.8225893,0.20460036,0.76969504,-0.12937525,-0.21948875,1.0175772,1.0729747,3.3300865,-0.06741466,5.6842694,0.49912328,1.7469383,-0.18421164,1.1982388,3.203532,1.0005119,0.13744566,9.351363,-0.6521727,0.6358009,0.0141316205,-0.3825559,0.7483184,0.6420354,1.530135,0.21109934,-0.18303055,-0.34277183,-0.12006727,0.6988461,14.183431,0.41616422,1.3893046,0.16296673,0.013088509,1.7900932,5.3190675,-0.3467002,1.5350679,2.666443,-0.68449026,1.5478468,-0.21341611,1.1337363,1.0601066,-0.5260671,-0.27148104,0.036251053,1.181875,0.038492262,1.9466038,-0.3823926,0.6009817,1.9182405,0.6795017,0.98118913,1.7411472,0.8334784,1.5458703,1.4998736,0.68052584,2.195755,0.0041285306,0.82249653,-0.62894094,-0.41396943,4.679207,0.9160728,10.1667595,0.12986362,-0.9174552,0.82903343,-0.5506605,-0.64754945,-0.39668304,0.41602713,0.48001564,-0.6210034,0.16790363,0.83280176,0.7728317,1.080754,4.588475,2.1469383,-0.057222962,0.6054945,1.6645639,2.2943265,-0.066934064,0.7897132,10.17293,0.70299226,3.2181315,3.2126489,-0.28627247,2.3527143,0.68838716,7.549538,0.24983865,7.644842,-0.20622376,17.259436,2.695847,2.1415973,4.8619776,0.8217875,17.763697,1.1138144,-0.27795944,2.19842,0.12152898,0.8212248,16.244156,0.7000112,3.1653028,-0.486896,-0.30152726,0.6971825,1.1485852,1.4951028,0.3229468,1.7545918,1.8457124,1.2363646,8.635532,0.8240146,0.03237687,-0.14554378,0.42437512,10.488609,0.15429802,5.5114355,2.377017
b0745a4706d5,-0.019501448,1.3595166,0.49051315,4.9677763,5.070013,5.2473826,4.2835894,0.0070666373,0.23643595,1.0980254,0.17293182,0.078392,0.6471674,0.6673223,2.298295,0.2388844,4.3643055,2.2093277,1.3916292,0.031395227,1.2054777,0.2506154,-0.10258657,1.1352795,9.766572,0.43161315,2.722807,2.0204952,0.8586664,0.5653459,1.2207162,0.24774611,-0.48808032,-0.40445244,0.015587211,0.22595346,0.2585078,15.498476,1.3492918,2.5386019,0.45823932,0.9972495,1.2731296,0.2735803,-0.030826777,0.16588959,0.80601084,1.4709976,9.151797,1.2815375,0.4640718,0.7297277,1.3828443,1.5353487,1.2860017,1.3771379,0.3973729,3.7007058,-0.07516879,-0.10592157,1.074496,0.5693662,0.5266119,0.26809508,0.0062440634,0.22075742,1.8761482,0.3585387,2.0966089,0.33237755,-0.6190462,0.16082513,-0.12416673,5.070768,-0.061751127,10.563743,0.46824774,3.491385,2.2250628,-0.2396537,3.4347522,0.70416117,1.4163921,-0.100961626,1.1644366,0.534116,0.74828666,1.485929,-0.09315652,0.09544116,-0.29081815,-0.09675306,0.8184139,0.20471933,3.6116936,0.18067257,1.1743734,4.287217,0.12709814,4.366806,5.6293616,1.7248331,2.6498668,0.008654296,3.142265,1.3188719,6.052563,0.09589869,11.597063,1.1673551,2.3683908,5.9575367,0.36217016,0.89262676,0.6628243,0.09135023,4.2844286,1.7947252,-0.123154014,7.821996,0.07514885,6.709067,0.74346113,1.4845191,1.43644,0.6080522,0.27264062,1.799472,-0.7927706,1.4478761,1.0266826,7.673389,1.2154481,0.7830389,2.9420884,0.46366587,5.805103,-0.29069203,2.389598,0.66237867
871058f78714,0.36660302,-0.0665077,0.2865476,5.972576,3.9809847,6.413135,7.490967,-0.36019182,0.5561529,-0.4203062,-0.15237781,-0.83195186,0.60014594,0.3503545,11.670837,-0.69718635,3.597416,-0.47431144,0.33521676,-0.62751406,-0.49204034,0.4371394,-0.8974354,0.045984805,7.916791,-1.3104267,0.055231184,-0.07836667,-0.32101148,-0.43266988,0.110256374,0.21046036,-0.106048495,1.4077617,1.9464601,-0.47065598,0.62564945,4.4922905,-0.10302791,-1.1603855,-1.5253661,1.0605524,0.3486782,10.822027,-0.49542865,-0.113621324,-1.2419791,-1.375603,6.3239155,-0.14585206,-0.6899544,0.35047603,0.35588625,0.76847315,-0.8019607,1.3501313,-0.008447468,3.7010994,-1.0140655,-1.068056,-0.93517244,-0.16593209,-0.42167425,0.9644592,0.20602196,0.29952508,0.07296711,-0.7945132,2.0196218,-0.6707738,0.25926453,-0.7703041,0.0633983,2.7863274,0.45684314,9.076336,-0.5658771,4.963743,-0.9810891,-1.1901114,-1.1256671,-1.0647033,-0.3568454,-1.1975579,-1.3068471,-0.5850539,-0.39095855,-0.7576818,1.6737176,-0.43531522,0.1561169,-1.2414467,-0.23556581,0.4313681,2.089001,2.9394052,0.44260597,10.782865,-0.98683184,1.6171639,5.44103,-0.7547183,1.741749,-0.05882168,3.2393548,0.970877,5.7493215,0.7812993,13.939182,0.93175125,1.8205695,2.9782228,0.41699958,-1.4606907,-0.3423664,-1.0372854,0.32253557,0.171108,-0.9326694,14.578954,-0.5193366,0.7818948,0.6359894,0.72580415,-0.031418532,-0.5404684,1.2223092,6.7530136,1.5160291,-0.21041906,-0.865643,17.797003,-0.47908008,-0.16438249,-0.55154073,-1.0027018,5.5385046,0.093604624,2.8207643,2.8729956
